id,travel_list_id,title,detail_text,info_text,reply_text,address,created_at,latitude,longitude
24,24,"인천향교> 여행지 :대한민국 구석구석","향교는 성현의 위패를 모시고 제사 지내며, 지방 백성들의 교육을 담당하기 위해 국가에서 세운 교육기관으로 조선시대에는 국가로부터 토지·노비·책 등을 지급받아 학생들을 가르쳤다. 인천향교가 처음 세워진 연대는 알 수 없으나 15세기 중반에 수리하였다고 전한다. 지금 남아있는 주요 건물은 조선 후기에 지은 것으로 보이며, 1976년에 대성전·명륜당·삼문 등을 고쳤다. 현재 대성전·동무·서무·명륜당·동재·서재 등이 남아있다. 뒤쪽에는 제사공간을 이루는 대성전과 동무·서무가 있고, 내삼문을 경계로 앞쪽에는 교육공간인 명륜당과 학생들의 기숙사인 동재·서재가 있어, 전학 후묘의 배치형식을 볼 수 있다. 향교에서는 인성 및 예절교육 등 전통문화를 가르치는 교육의 기능은 물론 성현의 위패를 모시고 제사를 지내는 제사의 기능을 현재까지 이어오고 있다.

(출처 : 국가유산청)
내용 닫기","문의 및 안내 032-876-7041
홈페이지 http://www.ichg.or.kr
주소 인천광역시 미추홀구 매소홀로 589 (문학동)
이용시간 10:00~17:00
휴일 연중무휴
주차 가능
요금(무료)
지정현황 인천광역시 유형문화유산 인천향교 (1990.11.09 지정)
입장료 무료","
우리 조상과 선비의 숨결이 서려있는 인천향교에서 많은것을 보고 느끼며 배우고 갑니다. 아이들이 정말 좋아했어요
w************ 2024. 9. 19.
00
신고하기
조상님이생각나네가고싶습니다
리*드 2024. 8. 25.
00
신고하기
우리 조상과 선비의 숨결이 서려있는 곳으로 가족들과 함께가면 좋습니다. 인성 및 예절교육 등 전통문화를 가르치는 교육의 기능은 물론 성현의 위패를 모시고 제사를 지내는 제사의 기능도 배울수있어서 만족스러운 곳입니다.
d*s 2024. 6. 18.
00
신고하기
신고하기
인천의 향교 역사 유적지 인천, 부평, 강화, 교동향교
벗 2024. 3. 29.
00
바로옆에 야구장도있고 놀거리도 많아서 좋아요 ㅎ
김*수 2023. 9. 25.
00
신고하기","인천광역시 미추홀구 매소홀로 589 (문학동)","2025-03-18 16:27:01",37.438564,126.687537
25,25,"오산서원> 여행지 :대한민국 구석구석","영주시에 위치한 오산서원은 순조 34년(1834) 오산서원을 창건 하고 지방유림의 공의로 김난상의 학문과 덕행을 추모하기 위해 창건하여 위패를 모셨다. 묘호를 경현사라 하고, 강당을 명교당이라 하였다. 기문은 이휘녕이 짓고, 봉안문은 유태좌가 지었으며, 상향문은 이광정이 지었다. 서원이 승격할 때 고유문은 김희주가 지었다.
오산서원은 선현배향과 지방교육의 일익을 담당하여 오던 중, 대원군의 서원철폐령으로 1868년(고종 5)경 훼철된 뒤 복원하지 못하였다. 지금은 서원자리에 김난상의 정자인 매양정과 김난상의 신도비, 사당이 세워져 있으며, 사당안에는 오산이사, 경현사, 오산서원 현판이 보관되어 있다.
내용 닫기","문의 및 안내 영주시청 문화예술과 054-639-6581~4
주소 경상북도 영주시 대동로103번길 31-32 (가흥동)
이용시간 연중무휴
휴일 연중무휴
주차 가능
입장료 무료","등록된 댓글이 없습니다.
","경상북도 영주시 대동로103번길 31-32 (가흥동)","2025-03-18 16:27:05",36.817362,128.612331
26,26,"인천동구청소년수련관> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","청소년이 마을과 더불어 성장하는 플랫폼을 비전으로 내세운 청소년 수련관으로 지역사회와 청소년이 함께 어울릴 수 있는 특화사업을 발굴하여 다양한 프로그램을 운영한다. 효와 인성, 지역축제 문화기획, 자유학기제, 어울림마당, 방과후아카데미, 평생교육, 가족친화경영, 윤리경영, 문화예술역량강화 프로그램 등 많은 사업을 진행하고 있다. 회원 가입 시 더 많은 혜택이 주어지지만, 공간과 프로그램은 모두에게 열린 공간으로 자리한다.
내용 더보기","문의 및 안내 032-777-7942
홈페이지 www.youth7942.or.kr
주소 인천광역시 동구 솔빛로 82 (송림동)
이용시간 09:00~21:00
휴일 매주 일요일, 월요일
주차 가능
요금 (무료)
이용요금 무료
체험프로그램 진로활동 / 평생교육프로그램 / 방과후아카데미 등
접근로 출입구까지 단차가 없어 휠체어 접근 가능함_무장애 편의시설
출입통로 주출입구는 경사로 있어 휠체어 접근 가능함
엘리베이터 엘리베이터 있음
점자 블록 점자블록 있음(엘리베이터)_시각장애인 편의시설
화장실 장애인 전용 화장실 있음
닫기","등록된 댓글이 없습니다.
","인천광역시 동구 솔빛로 82 (송림동)","2025-03-18 16:27:10",37.476059,126.642565
27,27,"한재 참 미나리 식육식당> 여행지 :대한민국 구석구석","청도 ‘한재 참 미나리 식육식당’은 청도 지역의 특산물인 친환경 한재 미나리를 제철에 즐길 수 있는 식당이다. 비타민과 무기질, 섬유질이 풍부한 미나리는 해독작용과 혈액 정화, 간 보호, 숙취 제거에 효과가 큰 것으로 널리 알려져 있다.
10월에서 5월 말까지는 미나리 삼겹살과 미나리 비빔밥 등 한재 미나리 음식을 즐길 수 있고, 6월에서 9월에는 유황 오리, 능이 한방백숙 등의 건강메뉴를 즐길 수 있다. 이 식당의 대표 메뉴인 미나리 삼겹살은 삼겹살과 미나리를 함께 불판에 구워 먹거나, 생미나리를 잘 익은 삼겹살에 돌돌 말아서 먹으면 된다. 다른 쌈이 필요 없이 매우 깔끔한 맛을 자랑한다. 또한 한재 참미나리 식육식당의 생삼겹살은 HACCP · 무항생제 인증을 받은 농장에서 생산된 질 좋은 삼겹살이므로 믿고 먹을 수 있는 안심 먹거리이다.
내용 더보기","문의 및 안내 054-373-2866
홈페이지 https://www.hanmiga.com/
주소 경상북도 청도군 청도읍 한재로 225-7
영업시간 10:00~20:00 (마지막 주문 19:00)
휴일 [1월 1일~4월 30일]
- 연중무휴
[5월 1일~12월 31일]
- 매주 월요일~금요일
주차 가능
요금 (무료)
대표메뉴 생삼겹살
취급메뉴 유황오리 / 한재미나리 한접시 / 미나리 알밥 / 미나리 비빔밥 / 된장찌개 등","등록된 댓글이 없습니다.
","경상북도 청도군 청도읍 한재로 225-7","2025-03-18 16:27:16",35.584663,128.744905
28,28,"갤러리 라메르> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","갤러리 라메르 (Gallery La Mer)는 ‘La Mer’라는 이름처럼 다양한 장르의 미술을 넓게 포용하여 생활 속에 자연스럽게 스며드는 미술 문화의 보급에 앞장서고자 한다. 2001년 10월에 사설 갤러리로서는 국내 최대 규모(총 300평)로 개관한 이래, 다채로운 기획전 및 수준 높은 대관전들을 선보여왔다. 빠르게 변화해 가는 현대 미술을 조망할 수 있는 다양한 전시와 더불어 우리의 정서와 미감을 현대적으로 해석한 참신한 기획전을 통해 우리 미술의 정체성 확립 및 대중화에 기여하고자 한다. 또한, 매년 The Artist Project, 기획 공모 및 라메르 신진작가 창작 지원 프로그램(Art Daum) 등 다양한 작가 지원 프로그램을 통해 참신한 중진 작가의 재조명, 개성 있는 신진 작가의 창작 활동 지원에 힘쓰고 있다.
내용 닫기","문의 및 안내 02-730-5454
홈페이지 http://www.gallerylamer.com
주소 서울특별시 종로구 인사동5길 26 (관훈동)
이용시간 10:30~18:00
휴일 매주 화요일
주차 불가능
이용요금 무료
※ 단, 전시 별로 상이함 (홈페이지 참조)
접근로 출입구까지 경사로가 설치되어 있음(수동문)_무장애 편의시설
출입통로 주출입구는 경사로가 있어 휠체어 접근 가능함
장애인 주차 안내 장애인주차장 있음
엘리베이터 엘리베이터 있음
안내 요원 안내요원 있음
보조견 동반 보조견동반 가능함
닫기","등록된 댓글이 없습니다.
","서울특별시 종로구 인사동5길 26 (관훈동)","2025-03-18 16:27:23",37.572495,126.984919
29,29,"인천 현대시장> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","현대시장은 동구 송림동에 위치한 대표적인 재래시장이다. 1960~1979년 사이에 형성되었으며 약 250여 개의 점포들이 모여 있는 중형급 시장이다. 일찍이 시설 현대화 작업을 마쳐 쇼핑 환경이 쾌적하고 깔끔한 것이 특징이다. 시장 거리에 아케이드가 설치되어 있어 궂은 날씨에도 다니기 쉽고 주차 공간도 잘 갖춰져 있어 장보기가 편리하다. 시장 안은 궁현 상가, 송육 상가, 중앙 상가, 원예 시장 등 구획이 나뉘어 있으며 품목에 따라서 수산물과 의류, 부산물 코너 등으로 정돈되어 있다. 또한 고객지원센터를 운영해 시장 이용에 도움을 주고 있으며 짐이 많은 경우 택배 등을 신청할 수 있다. 상인들도 고객의 눈높이를 맞춰가기 위해 다방면으로 노력하고 있다. 상인대학을 통해 빠르게 변화하는 상권을 배우고 고객 서비스 향상을 실천하는 등 발전을 거듭해나가고 있다.

(출처 : 인천투어)
내용 더보기","문의 및 안내 032-777-2361
홈페이지 https://itour.incheon.go.kr
주소 인천광역시 동구 송림로109번길 21
이용시간 ※ 점포별 상이함
휴일 ※ 점포별 상이함
주차 가능
요금 (무료)
규모 약 262개의 점포
판매 품목 잡화, 식품, 의류 등
접근로 출입구까지 단차가 없어 휠체어 접근 가능함
출입통로 주출입구는 단차가 없어 휠체어 접근 가능함
장애인 주차 안내 장애인 전용 주차구역 있음_무장애 편의시설
화장실 장애인 전용 화장실 있음
점자 블록 점자블록 있음(화장실)_시각장애인 편의시설
닫기","등록된 댓글이 없습니다.
","인천광역시 동구 송림로109번길 21","2025-03-18 16:27:29",37.477475,126.646115
30,30,"인천 중앙시장> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","인천광역시 동구 금곡동에 위치한 중앙시장은 지역 주민들뿐만 아니라 많은 관광객들에게 사랑받고 있는 전통시장이자, 그 지역의 경제와 문화 중심지로 자리 잡고 있는 곳이다. 이 시장은 인천의 역사와 문화가 어우러진 장소로, 다양한 물품을 판매하는 상점들이 밀집해 있으며, 사람들이 이곳을 방문하는 이유는 다채로운 상품과 함께 친근하고 정감 있는 분위기를 느낄 수 있기 때문이다. 중앙시장은 인천 동구의 중심부에 위치하여, 교통이 편리하고 방문하기 용이한 곳이다.
내용 닫기","문의 및 안내 032-772-5645
주소 인천광역시 동구 중앙로 68
이용시간 ※ 점포별 상이함
휴일 ※ 점포별 상이함
주차 가능
요금 (무료)
규모 약 98개의 점포
판매 품목 의류(이불, 한복, 잡화)
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
출입통로 주출입구는 턱이 없어 휠체어 접근 가능함_무장애 편의시설
보조견 동반 동반가능_시각장애인 편의시설
닫기","등록된 댓글이 없습니다.
","인천광역시 동구 중앙로 68","2025-03-18 16:27:34",37.475342,126.633329
31,31,"팔봉참살이마을> 여행지 :대한민국 구석구석","팔봉참살이마을은 홍천군의 서쪽에 위치하고 있으며 동쪽은 북방면 노일리, 서쪽은 두미리, 남쪽은 굴업리, 북쪽은 북방면 구만리가 있는 마을이다. 여덟 개의 봉우리를 갖추고 있는 팔봉산은 전국적으로 유명한 산이다. 팔봉참살이마을은 대다수의 주민들이 농업에 종사하는 전형적인 농촌마을이다. 팔봉참살이마을은 깨끗한 공기와 자연 속에서 많은 사람들이 방문할 수 있는 곳이다.

(출처 : 강원특별자치도청)
내용 닫기","문의 및 안내 033-432-7801
주소 강원특별자치도 홍천군 서면 오도치길 6
이용시간 상시 개방
휴일 연중무휴
주차 가능
입장료 무료","등록된 댓글이 없습니다.
","강원특별자치도 홍천군 서면 오도치길 6","2025-03-18 16:27:38",37.683229,127.698101
32,32,"임실맛소> 여행지 :대한민국 구석구석","임실맛소는 임실군한우협회영농조합법인에서 운영하는 고품질의 한우 암소를 전문으로 제공하는 정육식당이다.
매장 내 36개의 테이블 총 144석이 마련되어 단체예약이 가능하다.
1등급 이상의 한우를 제공하며 원하는 고기를 직접 선택할 수 있고 매장 내에서 상차림 제공은 물론 포장도 가능하다.
한우로 만든 달큰짭짤한 불고기 전골이 인기이며 관광에 지친 몸을 보신해 주는 갈비탕 역시 맛이 좋기로 유명하다.
매주 금요일은 생고기(육사시미)를 판매하고 있으며, 소비자들은 한우 양지와 국거리를 저렴한 가격에 구입할 수 있다.
내용 닫기","문의 및 안내 063-644-0212
주소 전북특별자치도 임실군 성수면 도인2길 45 임실N농특산물 유통센터 2층
영업시간 11:00~20:30 (준비시간 14:30~16:30 / 마지막 주문 20:00)
휴일 매주 월요일
주차 가능 (약 380대)
대표메뉴 갈비탕
취급메뉴 한우암소불고기전골 / 육회비빔밥 / 생고기상차림 등","등록된 댓글이 없습니다.
","전북특별자치도 임실군 성수면 도인2길 45 임실N농특산물 유통센터 2층","2025-03-18 16:27:43",35.63134,127.302143
33,33,"유금와당박물관> 여행지 :대한민국 구석구석","유금와당박물관은 동아시아 와당과 전돌 그리고 중국 도용, 그 외에 각종 도·토기류를 소장하고 있다. 2개의 전시실을 운영하고 있으며, 동전시실은 상설전시실로 한국와당을 시대별로 감상할 수 있다. 서전시실은 기획전시실로 매년 1회 와당과 도용의 시대별, 테마별 다양한 주제로 전시를 개최하고 있다. 또한 와당과 도용 연계 교육프로그램이 운영되고 있어 동아시아 역사를 재미있게 배우고 경험할 수 있는 공간이다.","문의 및 안내 02-394-3451
홈페이지 http://yoogeum.org/
주소 서울특별시 종로구 창의문로11가길 4 (부암동)
이용시간 화요일~토요일 14:00~17:00
※ 단체교육이 진행 중인 경우 관람에 제한이 있음
휴일 매주 일요일~월요일 / 공휴일
주차 불가능
이용요금 일반요금 5,000원
※ 무료 : 소외계층 / 미취학 아동 / 유금와당박물관 회원(학술, 예술, 기부) / 매월 마지막 주 수요일 ‘문화가 있는 날’
할인 정보 할인요금 3,000원
※ 할인요금 대상자 : 청소년 / 단체 10인이상 / 경로 / 장애인, 지역주민 등
체험프로그램 와당 속 무늬 / 역사 속 우리와당 / 와당아 놀자 (와당탁본) / 활짝 핀 꽃와당 / Color Your Own Mug! 마음을 다스리는 와당 컬러링 머그 / 와당무늬 에코백만들기 등
더보기","등록된 댓글이 없습니다.
","서울특별시 종로구 창의문로11가길 4 (부암동)","2025-03-18 16:27:52",37.593709,126.962645
